id,customer_id,item_id,seller_id,good_id,seller_raiting,payment_type,bonus,date
3132,543,94,66,143,1,in installments,2,2024-01-01
3133,334,95,47,116,2,cashless payment,23,2024-01-25
3134,410,90,14,11,4,in installments,46,2024-01-24
3135,839,68,60,110,1,in installments,30,2024-01-16
3136,103,30,65,52,5,cashless payment,34,2024-01-12
3137,364,51,72,195,3,cashless payment,23,2024-01-13
3138,867,23,21,39,3,cashless payment,2,2024-01-26
3139,298,50,154,157,4,cashless payment,19,2024-01-04
3140,268,98,20,62,3,cashless payment,27,2024-01-24
3141,382,38,185,60,3,in installments,11,2024-01-05
3142,315,63,93,168,2,cash payment,37,2024-01-03
3143,820,97,125,14,2,cashless payment,40,2024-01-19
3144,5,58,164,195,3,in installments,49,2024-01-02
3145,6,70,88,147,1,cash payment,29,2024-01-25
3146,464,78,153,102,1,in installments,9,2024-01-19
3147,318,27,82,14,4,in installments,31,2024-01-02
3148,316,68,48,104,1,in installments,9,2024-01-18
3149,216,43,85,9,1,in installments,31,2024-01-21
3150,92,68,185,47,5,in installments,24,2024-01-22
3151,789,88,113,187,1,cash payment,14,2024-01-23
3152,359,62,159,42,5,in installments,44,2024-01-30
3153,511,95,198,53,3,in installments,24,2024-01-18
3154,113,54,92,68,4,cashless payment,11,2024-01-03
3155,180,3,152,109,3,cashless payment,26,2024-01-04
3156,858,21,178,136,4,in installments,16,2024-01-24
3157,810,90,172,73,4,cashless payment,21,2024-01-24
3158,649,55,90,74,3,in installments,10,2024-01-12
3159,692,100,52,107,2,in installments,28,2024-01-20
3160,369,86,185,108,1,in installments,26,2024-01-20
3161,366,82,101,181,5,in installments,9,2024-01-16
3162,388,12,105,168,5,cash payment,9,2024-01-26
3163,731,57,185,126,4,cash payment,28,2024-01-09
3164,484,49,128,121,2,in installments,3,2024-01-07
3165,356,58,73,142,5,in installments,39,2024-01-28
3166,724,12,148,159,2,cash payment,12,2024-01-21
3167,78,72,81,143,3,cashless payment,1,2024-01-21
3168,364,91,14,58,4,in installments,24,2024-01-06
3169,681,39,101,157,2,in installments,37,2024-01-12
3170,18,10,105,4,2,cash payment,49,2024-01-06
3171,128,27,56,109,2,cash payment,40,2024-01-01
3172,192,37,40,122,5,cash payment,34,2024-01-28
3173,717,41,196,91,1,cash payment,21,2024-01-08
3174,121,41,105,145,2,cash payment,31,2024-01-10
3175,212,24,95,142,5,in installments,12,2024-01-22
3176,857,22,41,151,5,cash payment,5,2024-01-27
3177,679,5,11,147,3,cash payment,6,2024-01-10
3178,362,23,85,105,2,cash payment,34,2024-01-17
3179,74,80,161,50,3,cashless payment,0,2024-01-27
3180,903,7,89,172,1,in installments,7,2024-01-16
3181,547,33,160,66,5,in installments,43,2024-01-07
3182,819,95,23,83,1,cash payment,26,2024-01-25
3183,822,72,63,190,3,cash payment,34,2024-01-15
3184,877,45,177,32,3,cashless payment,10,2024-01-26
3185,948,61,27,183,5,cash payment,37,2024-01-24
3186,982,29,104,199,2,cash payment,41,2024-01-30
3187,289,58,138,44,5,cash payment,12,2024-01-25
3188,779,45,17,75,1,in installments,0,2024-01-04
3189,569,71,60,156,3,in installments,24,2024-01-15
3190,295,47,97,109,5,in installments,29,2024-01-22
3191,81,24,59,151,3,in installments,40,2024-01-30
3192,196,6,72,193,5,cash payment,38,2024-01-03
3193,269,23,85,157,3,cash payment,18,2024-01-18
3194,249,57,123,31,2,cash payment,44,2024-01-12
3195,581,77,28,47,4,in installments,11,2024-01-28
3196,122,84,198,200,4,cashless payment,35,2024-01-26
3197,495,93,24,187,1,in installments,43,2024-01-08
3198,354,89,152,125,4,cash payment,0,2024-01-20
3199,799,65,30,149,3,in installments,29,2024-01-15
3200,758,46,162,26,3,cashless payment,10,2024-01-26
3201,628,82,99,49,3,cash payment,18,2024-01-20
3202,533,35,46,52,2,cash payment,40,2024-01-26
3203,668,11,48,184,5,cash payment,25,2024-01-26
3204,958,98,31,43,4,cash payment,43,2024-01-19
3205,849,1,132,191,5,cashless payment,37,2024-01-22
3206,904,81,36,141,5,in installments,25,2024-01-08
3207,311,34,32,79,4,in installments,1,2024-01-06
3208,84,57,145,86,3,cash payment,17,2024-01-12
3209,185,12,113,145,2,in installments,7,2024-01-08
3210,553,5,111,39,4,cashless payment,7,2024-01-10
3211,883,14,66,159,4,cashless payment,4,2024-01-10
3212,588,45,183,131,5,cash payment,3,2024-01-24
3213,205,38,93,53,1,cashless payment,23,2024-01-06
3214,389,31,136,81,3,cashless payment,10,2024-01-10
3215,561,91,112,182,3,in installments,8,2024-01-03
3216,182,41,173,16,5,cash payment,15,2024-01-25
3217,969,18,185,52,1,in installments,23,2024-01-18
3218,483,57,129,93,2,cash payment,3,2024-01-07
3219,503,4,55,39,1,in installments,43,2024-01-11
3220,202,30,164,118,2,cash payment,43,2024-01-28
3221,150,50,67,104,2,in installments,9,2024-01-12
3222,233,23,199,185,4,cashless payment,15,2024-01-30
3223,930,90,157,26,2,in installments,24,2024-01-14
3224,418,58,178,51,2,cash payment,26,2024-01-23
3225,720,87,2,7,4,in installments,26,2024-01-14
3226,716,12,14,79,2,cashless payment,11,2024-01-06
3227,703,33,74,8,2,cash payment,33,2024-01-27
3228,396,7,55,40,2,cashless payment,8,2024-01-22
3229,661,13,72,144,2,cash payment,42,2024-01-30
3230,292,36,143,189,2,cashless payment,20,2024-01-26
3231,151,59,86,158,3,cashless payment,29,2024-01-10
3232,253,62,188,134,2,in installments,32,2024-01-10
3233,717,99,98,69,4,cashless payment,16,2024-01-25
3234,164,44,185,160,2,cashless payment,48,2024-01-06
3235,63,16,36,160,3,cashless payment,10,2024-01-22
3236,193,76,80,16,1,cash payment,9,2024-01-30
3237,530,34,95,97,5,cash payment,23,2024-01-01
3238,937,12,118,66,1,cash payment,40,2024-01-12
3239,827,6,22,106,4,in installments,26,2024-01-09
3240,65,46,52,50,3,cashless payment,36,2024-01-30
3241,741,68,164,163,3,in installments,44,2024-01-10
3242,924,95,130,179,2,in installments,27,2024-01-14
3243,546,62,29,165,1,in installments,37,2024-01-03
3244,749,54,103,168,5,in installments,45,2024-01-05
3245,900,47,160,14,2,cashless payment,5,2024-01-19
3246,913,97,151,146,2,cash payment,50,2024-01-25
3247,70,58,131,173,3,in installments,29,2024-01-12
3248,498,6,8,54,3,in installments,16,2024-01-29
3249,843,45,119,62,2,in installments,28,2024-01-08
3250,263,84,168,129,3,cashless payment,43,2024-01-14
3251,609,24,169,104,1,cashless payment,10,2024-01-09
3252,851,96,26,119,2,cashless payment,31,2024-01-22
3253,993,92,156,41,5,cash payment,9,2024-01-03
3254,843,60,199,51,3,cashless payment,48,2024-01-30
3255,777,19,120,46,3,cashless payment,34,2024-01-21
3256,499,13,58,56,3,cash payment,33,2024-01-04
3257,26,48,140,158,5,cashless payment,3,2024-01-11
3258,156,99,186,191,4,cashless payment,18,2024-01-08
3259,191,80,123,93,2,in installments,3,2024-01-08
3260,319,21,185,175,2,cashless payment,35,2024-01-13
3261,608,96,123,121,3,in installments,49,2024-01-30
3262,815,45,71,75,5,cash payment,35,2024-01-16
3263,202,99,166,165,2,in installments,4,2024-01-02
3264,352,63,123,111,4,cashless payment,14,2024-01-01
3265,305,58,2,182,1,cashless payment,21,2024-01-06
3266,599,59,10,68,5,cashless payment,30,2024-01-30
3267,46,19,45,8,4,cash payment,39,2024-01-27
3268,2,54,168,65,1,in installments,40,2024-01-27
3269,932,32,42,46,2,cashless payment,23,2024-01-23
3270,242,56,164,154,5,cashless payment,9,2024-01-02
3271,772,90,39,25,1,cash payment,8,2024-01-21
3272,969,16,9,167,5,cashless payment,26,2024-01-25
3273,416,60,155,188,5,in installments,32,2024-01-04
3274,875,69,114,64,1,cash payment,1,2024-01-06
3275,578,15,102,118,5,cash payment,24,2024-01-27
3276,554,65,199,172,5,in installments,13,2024-01-01
3277,46,41,75,49,5,in installments,29,2024-01-04
3278,681,46,135,190,2,in installments,49,2024-01-24
3279,941,70,59,37,1,cash payment,38,2024-01-10
3280,111,24,165,70,1,cashless payment,48,2024-01-23
3281,354,53,21,118,3,cash payment,13,2024-01-06
3282,180,58,13,83,2,in installments,18,2024-01-22
3283,138,27,56,102,3,cash payment,46,2024-01-12
3284,798,95,141,104,2,cash payment,16,2024-01-04
3285,925,81,140,141,3,cashless payment,2,2024-01-12
3286,480,63,197,180,5,cashless payment,23,2024-01-07
3287,132,98,68,157,3,cash payment,38,2024-01-21
3288,282,23,58,119,3,in installments,23,2024-01-21
3289,24,98,147,43,5,in installments,10,2024-01-22
3290,174,43,72,182,4,cash payment,3,2024-01-12
3291,414,26,41,2,3,cash payment,11,2024-01-16
3292,902,72,80,162,3,cash payment,31,2024-01-06
3293,205,12,63,101,3,in installments,29,2024-01-18
3294,492,69,182,8,4,cash payment,11,2024-01-03
3295,244,33,111,139,1,in installments,1,2024-01-17
3296,776,46,110,80,2,cashless payment,39,2024-01-19
3297,766,8,75,39,4,in installments,13,2024-01-08
3298,791,30,55,35,3,in installments,21,2024-01-05
3299,417,32,173,11,1,in installments,5,2024-01-23
3300,865,89,113,177,1,cashless payment,21,2024-01-20
3301,338,62,181,162,4,cashless payment,8,2024-01-22
3302,771,100,42,124,1,in installments,35,2024-01-16
3303,70,79,23,189,5,in installments,46,2024-01-07
3304,539,96,48,33,4,cashless payment,47,2024-01-10
3305,701,43,116,23,1,cashless payment,38,2024-01-26
3306,165,63,17,111,2,cash payment,18,2024-01-07
3307,803,89,128,169,4,cashless payment,35,2024-01-14
3308,746,58,138,99,5,cash payment,25,2024-01-30
3309,794,50,7,163,1,cashless payment,3,2024-01-18
3310,690,58,119,106,1,in installments,34,2024-01-11
3311,401,62,115,160,4,in installments,42,2024-01-10
3312,824,68,112,195,5,cashless payment,48,2024-01-28
3313,764,71,166,29,4,cashless payment,44,2024-01-04
3314,356,44,86,68,1,cashless payment,37,2024-01-21
3315,6,25,194,46,3,in installments,11,2024-01-05
3316,221,4,98,119,5,in installments,44,2024-01-14
3317,856,71,13,169,1,in installments,2,2024-01-16
3318,370,37,89,170,2,in installments,34,2024-01-09
3319,251,18,13,159,3,in installments,12,2024-01-05
3320,65,41,16,110,2,cashless payment,36,2024-01-16
3321,547,75,76,18,3,in installments,0,2024-01-03
3322,361,33,173,97,1,cashless payment,47,2024-01-07
3323,29,59,159,196,3,cashless payment,50,2024-01-16
3324,437,74,126,147,2,in installments,41,2024-01-25
3325,163,90,190,165,1,cashless payment,11,2024-01-12
3326,968,10,15,177,5,cash payment,4,2024-01-16
3327,389,40,5,2,4,in installments,38,2024-01-10
3328,635,11,183,123,5,cashless payment,32,2024-01-24
3329,291,93,157,61,4,cash payment,24,2024-01-25
3330,9,57,17,94,3,in installments,43,2024-01-25
3331,657,45,71,172,2,in installments,19,2024-01-05
3332,32,79,2,106,3,in installments,12,2024-01-08
3333,552,78,180,133,5,cash payment,50,2024-01-17
3334,232,79,41,10,5,cash payment,22,2024-01-24
3335,2,67,139,112,1,cashless payment,39,2024-01-27
3336,828,32,30,29,2,in installments,36,2024-01-05
3337,177,71,197,55,2,cash payment,31,2024-01-23
3338,981,26,71,39,5,cash payment,22,2024-01-08
3339,914,35,168,163,3,cash payment,37,2024-01-17
3340,928,7,121,27,5,cash payment,10,2024-01-27
3341,778,92,136,185,1,in installments,39,2024-01-27
3342,24,98,130,165,3,cash payment,11,2024-01-13
3343,756,4,129,82,4,cashless payment,28,2024-01-16
3344,925,10,30,121,4,in installments,12,2024-01-30
3345,309,65,113,59,4,in installments,23,2024-01-09
3346,429,70,13,19,5,cash payment,39,2024-01-15
3347,571,54,182,128,3,in installments,7,2024-01-30
3348,697,99,198,11,3,cash payment,25,2024-01-11
3349,303,90,120,53,2,cash payment,45,2024-01-03
3350,246,77,166,76,2,cash payment,19,2024-01-07
3351,927,96,16,112,1,cashless payment,35,2024-01-03
3352,138,38,102,102,4,cash payment,14,2024-01-18
3353,750,75,131,197,1,in installments,12,2024-01-07
3354,519,20,98,130,1,cashless payment,10,2024-01-07
3355,17,65,112,34,2,cash payment,13,2024-01-30
3356,815,66,164,104,3,cash payment,29,2024-01-10
3357,136,71,54,52,1,cashless payment,5,2024-01-17
3358,905,42,167,107,4,cashless payment,7,2024-01-02
3359,922,42,58,150,3,in installments,31,2024-01-26
3360,97,7,181,72,3,cashless payment,47,2024-01-25
3361,11,69,60,151,2,cashless payment,12,2024-01-06
3362,729,61,3,124,1,in installments,17,2024-01-08
3363,107,78,2,132,3,cashless payment,25,2024-01-20
3364,562,64,130,105,2,cashless payment,1,2024-01-21
3365,325,44,198,19,5,cashless payment,30,2024-01-21
3366,711,53,2,170,3,in installments,23,2024-01-23
3367,948,90,165,116,5,in installments,30,2024-01-23
3368,582,15,141,31,1,cash payment,14,2024-01-04
3369,203,22,91,163,1,cashless payment,3,2024-01-30
3370,491,63,65,144,1,cash payment,27,2024-01-21
3371,859,9,182,197,4,in installments,10,2024-01-06
3372,173,36,26,132,4,in installments,8,2024-01-21
3373,937,52,32,145,2,cash payment,12,2024-01-27
3374,325,85,136,123,5,in installments,24,2024-01-25
3375,124,99,187,78,1,cash payment,0,2024-01-06
3376,627,82,11,55,2,in installments,33,2024-01-10
3377,229,19,177,81,5,cashless payment,21,2024-01-01
3378,562,72,11,167,5,cash payment,34,2024-01-30
3379,370,10,19,128,2,cashless payment,36,2024-01-03
3380,646,9,39,145,2,in installments,28,2024-01-12
3381,535,97,182,109,1,cashless payment,50,2024-01-27
3382,91,72,129,125,3,in installments,37,2024-01-10
3383,48,25,174,157,5,in installments,47,2024-01-27
3384,671,22,93,16,2,in installments,10,2024-01-27
3385,589,87,197,122,2,cash payment,24,2024-01-30
3386,595,52,96,11,4,in installments,35,2024-01-12
3387,877,16,84,73,4,cashless payment,50,2024-01-21
3388,495,2,11,89,3,in installments,43,2024-01-13
3389,865,46,63,71,2,cashless payment,11,2024-01-16
3390,940,66,64,99,4,cashless payment,38,2024-01-21
3391,649,49,96,39,1,cash payment,28,2024-01-24
3392,44,37,167,13,5,cashless payment,2,2024-01-25
3393,855,3,193,154,4,cash payment,32,2024-01-23
3394,416,65,83,90,2,cash payment,0,2024-01-03
3395,448,39,92,176,5,cash payment,42,2024-01-28
3396,727,43,151,44,2,cash payment,35,2024-01-28
3397,424,44,138,138,4,cash payment,35,2024-01-13
3398,189,56,181,148,4,cash payment,49,2024-01-02
3399,111,84,69,96,4,in installments,14,2024-01-28
3400,145,9,29,140,5,in installments,23,2024-01-04
3401,1,8,78,184,5,cashless payment,14,2024-01-30
3402,381,29,178,99,3,cashless payment,38,2024-01-08
3403,562,84,62,46,2,in installments,24,2024-01-04
3404,853,17,79,146,2,cashless payment,31,2024-01-06
3405,121,33,195,12,3,in installments,13,2024-01-01
3406,889,65,58,166,4,cash payment,5,2024-01-11
3407,757,84,173,154,5,in installments,41,2024-01-26
3408,826,47,53,146,5,cash payment,7,2024-01-29
3409,141,42,126,145,5,cash payment,21,2024-01-28
3410,328,48,126,20,1,cash payment,32,2024-01-16
3411,373,89,87,91,2,in installments,22,2024-01-14
3412,270,33,129,93,2,in installments,7,2024-01-28
3413,395,81,68,94,3,cash payment,25,2024-01-27
3414,182,70,12,82,5,cash payment,44,2024-01-03
3415,57,41,154,13,4,cashless payment,41,2024-01-15
3416,613,38,93,164,4,cashless payment,19,2024-01-17
3417,231,20,100,163,2,cashless payment,11,2024-01-17
3418,362,34,183,75,5,cash payment,50,2024-01-25
3419,831,42,146,60,2,in installments,36,2024-01-11
3420,46,45,11,75,2,in installments,43,2024-01-12
3421,557,6,152,183,1,cash payment,3,2024-01-17
3422,130,4,165,90,1,cash payment,27,2024-01-15
3423,613,4,48,135,1,cashless payment,43,2024-01-19
3424,619,5,77,57,2,cash payment,13,2024-01-22
3425,457,95,80,113,5,cash payment,50,2024-01-10
3426,574,62,21,165,1,cashless payment,45,2024-01-08
3427,613,97,66,92,2,in installments,15,2024-01-03
3428,335,54,59,58,4,cash payment,17,2024-01-19
3429,497,89,165,26,5,cashless payment,17,2024-01-16
3430,65,34,24,184,3,in installments,29,2024-01-25
3431,904,47,114,173,1,cash payment,0,2024-01-23
3432,368,60,168,119,1,in installments,42,2024-01-01
3433,682,58,57,136,3,in installments,40,2024-01-05
3434,287,80,5,59,5,cashless payment,24,2024-01-02
3435,639,36,8,176,4,in installments,16,2024-01-01
3436,877,24,136,85,1,cashless payment,5,2024-01-22
3437,732,42,20,11,3,cashless payment,34,2024-01-06
3438,325,32,1,46,3,cashless payment,7,2024-01-25
3439,235,61,153,77,3,cashless payment,39,2024-01-08
3440,599,1,57,98,4,cash payment,20,2024-01-09
3441,228,91,114,152,1,in installments,16,2024-01-16
3442,291,46,75,149,5,cash payment,31,2024-01-29
3443,296,16,199,127,3,cashless payment,35,2024-01-08
3444,458,51,112,64,5,cashless payment,22,2024-01-19
3445,11,95,69,2,1,cashless payment,37,2024-01-30
3446,819,72,108,82,3,cash payment,42,2024-01-08
3447,528,76,45,164,3,cashless payment,41,2024-01-07
3448,535,63,129,149,1,cashless payment,23,2024-01-28
3449,157,66,135,51,4,cash payment,44,2024-01-28
3450,451,40,19,152,1,cashless payment,16,2024-01-02
3451,420,45,56,184,5,cash payment,1,2024-01-03
3452,71,61,185,99,2,cashless payment,3,2024-01-27
3453,377,49,10,126,5,cashless payment,30,2024-01-12
3454,971,17,59,73,1,cashless payment,18,2024-01-20
3455,922,8,9,113,4,in installments,26,2024-01-07
3456,255,39,190,173,4,cash payment,32,2024-01-10
3457,946,57,146,102,2,cashless payment,11,2024-01-25
3458,574,62,184,155,2,cashless payment,24,2024-01-27
3459,9,25,113,113,1,cashless payment,23,2024-01-28
3460,532,7,115,64,1,cash payment,1,2024-01-30
3461,112,64,8,115,5,in installments,30,2024-01-28
3462,179,40,79,117,2,in installments,3,2024-01-06
3463,453,62,58,131,2,cashless payment,24,2024-01-02
3464,108,74,170,55,4,cashless payment,34,2024-01-07
3465,411,98,98,27,4,cashless payment,2,2024-01-12
3466,555,90,137,108,5,cashless payment,6,2024-01-21
3467,978,88,193,183,3,cash payment,11,2024-01-30
3468,274,11,87,70,4,cashless payment,14,2024-01-17
3469,342,42,145,76,1,cash payment,14,2024-01-02
3470,908,40,181,16,3,cash payment,5,2024-01-19
3471,977,63,109,120,5,cash payment,8,2024-01-02
3472,306,85,107,184,1,cash payment,20,2024-01-06
3473,699,30,135,116,1,cashless payment,39,2024-01-08
3474,384,23,89,169,3,cash payment,48,2024-01-24
3475,919,21,185,161,4,in installments,27,2024-01-27
3476,176,45,93,67,4,in installments,22,2024-01-07
3477,555,27,194,188,3,in installments,9,2024-01-23
3478,524,92,15,174,1,cashless payment,7,2024-01-25
3479,190,92,23,164,3,cash payment,41,2024-01-13
3480,280,62,96,5,4,cashless payment,46,2024-01-08
3481,766,57,99,50,2,cash payment,25,2024-01-27
3482,881,38,52,36,5,cashless payment,5,2024-01-18
3483,509,97,52,2,3,cash payment,27,2024-01-12
3484,146,36,125,102,4,cash payment,20,2024-01-14
3485,94,52,123,40,4,in installments,21,2024-01-22
3486,957,66,37,159,4,cashless payment,15,2024-01-08
3487,325,90,6,20,2,in installments,41,2024-01-29
3488,946,73,41,12,2,cashless payment,45,2024-01-30
3489,692,78,177,84,2,cashless payment,26,2024-01-19
3490,811,37,79,168,5,cash payment,46,2024-01-26
3491,751,10,100,12,2,cashless payment,14,2024-01-07
3492,278,55,13,22,5,cashless payment,18,2024-01-05
3493,73,99,24,176,2,in installments,14,2024-01-01
3494,160,53,73,113,2,in installments,30,2024-01-15
3495,116,76,178,75,5,in installments,1,2024-01-23
3496,326,25,124,25,1,cashless payment,11,2024-01-26
3497,401,71,130,87,2,in installments,32,2024-01-24
3498,263,62,168,141,1,cashless payment,34,2024-01-24
3499,178,4,105,48,1,in installments,45,2024-01-30
3500,909,86,199,17,2,cash payment,41,2024-01-29
3501,106,97,96,187,1,in installments,25,2024-01-23
3502,802,50,137,56,2,cash payment,26,2024-01-21
3503,986,15,129,61,2,cash payment,9,2024-01-09
3504,304,3,168,50,3,in installments,16,2024-01-03
3505,114,7,184,75,3,cash payment,18,2024-01-21
3506,310,81,87,50,1,in installments,4,2024-01-01
3507,586,2,33,68,3,in installments,22,2024-01-19
3508,827,45,75,55,4,cash payment,36,2024-01-30
3509,136,39,103,136,3,cash payment,9,2024-01-04
3510,54,62,88,136,1,in installments,24,2024-01-30
3511,260,18,91,133,5,in installments,38,2024-01-25
3512,983,44,170,134,4,in installments,1,2024-01-02
3513,470,71,180,184,2,cashless payment,34,2024-01-27
3514,342,37,120,173,1,in installments,43,2024-01-17
3515,161,24,193,40,4,cash payment,33,2024-01-16
3516,942,24,83,186,4,cashless payment,19,2024-01-17
3517,850,15,100,31,4,in installments,24,2024-01-21
